custom/distance_covered,custom/reward,custom/center_lane_deviation,custom/mean_reward,custom/total_reward,time/fps,rollout/ep_len_mean,time/time_elapsed,time/total_timesteps,time/episodes,rollout/ep_rew_mean,train/std,train/learning_rate,train/n_updates,train/critic_loss,train/actor_loss,train/ent_coef_loss,train/ent_coef
5,-10,0.25422923666181674,0.000422276742494833,25.242436836113633,,,,,,,,4.94111408128e-05,49792,1.7542074685916305,-3.2415302954614162,-7.120983570814133,0.034088207641616464
3,-10,0.6752968703896256,-5.431500918192279e-05,-3.2523284348043546,,,,,,,,4.936650368e-05,49856,1.6256238436326385,-3.3784103505313396,-6.8219433054327965,0.033986407215707004
9,-10,0.9350190283148797,0.00021301698521022602,12.777610840850198,,,,,,,,4.9277290547200004e-05,49984,1.6361967073753476,-3.359944336116314,-7.131355047225952,0.03378394112223759
,,,,,45,124.31,1314,59984,396,22.563864479999996,0.04975050315260887,,,,,,
19,-10,0.6990504236400314,0.0005187016719054715,31.20561128350507,,,,,,,,4.9143623680000006e-05,50176,1.6797146443277597,-3.263376511633396,-7.179413259029388,0.033481347549241036
22,-10,0.5193860632953629,0.0007309193289716423,44.11317426142553,,,,,,,,4.90101402112e-05,50368,1.5687734922394156,-3.247214961796999,-6.956178441643715,0.03318492596736178
22,-10,0.7518382351798301,0.0003775521268105501,22.858893517744754,,,,,,,,4.8876840140800005e-05,50560,1.5977365728467703,-3.2591717913746834,-6.950090199708939,0.03289363841759041
15,-10,0.739034668287311,0.0004878364121169097,29.629720162744746,,,,,,,,4.874372346880001e-05,50752,1.6341401971876621,-3.2651127986609936,-7.247283659875393,0.032603897561784834
,,,,,45,125.84,1333,60737,400,22.226308879999998,0.049745649099349976,,,,,,
9,-10,0.6997166485750819,0.0002270460829448298,13.819159838437066,,,,,,,,4.865508090880001e-05,50880,1.6453230390325189,-3.23518880456686,-7.0677197724580765,0.032405523234046996
13,-10,0.44000263998060907,0.0007136963151148474,43.553317629883566,,,,,,,,4.85665198592e-05,51008,1.479806517250836,-3.0573926083743572,-7.559536762535572,0.032203687413129956
21,-10,0.4155733729262583,0.0011934814232811774,73.04941747477102,,,,,,,,4.8433831116800004e-05,51200,1.5592932477593422,-3.155587922781706,-6.695022918283939,0.031909930577967316
8,-10,0.6976860879839522,0.0002568664982840993,15.751567407777536,,,,,,,,4.8345473843200014e-05,51328,1.4284623516723514,-3.1637898720800877,-7.272185832262039,0.03172560944221914
,,,,,45,127.45,1347,61322,404,22.81977284,0.049739379435777664,,,,,,
2,-10,0.5861460887202022,-0.00014324000689517428,-8.79407698332233,,,,,,,,4.830132577279999e-05,51392,1.5599899180233479,-3.1996095068752766,-6.6678775399923325,0.03163152118213475
9,-10,0.45880172603027136,0.0004626938230289949,28.45798358539833,,,,,,,,4.82130907648e-05,51520,1.5864870138466358,-3.1012510992586613,-6.636669732630253,0.03145144140580669
13,-10,0.39021459280484727,0.0005396282102421275,33.25890548185305,,,,,,,,4.8124937267200004e-05,51648,1.6263997480273247,-3.1492538154125214,-6.924934394657612,0.031270923383999616
9,-10,0.6923287052136319,0.0003289609658030518,20.322879506346737,,,,,,,,4.803686528000001e-05,51776,1.5647446820512414,-2.981498870998621,-6.9682362750172615,0.03108547706506215
,,,,,45,128.17,1359,61779,408,23.062692350000006,0.0497405119240284,,,,,,
10,-10,0.3170492223429074,0.0006617053844356052,40.95559306425734,,,,,,,,4.7948874803200015e-05,51904,1.4402263723313808,-3.141298148781061,-6.84340076893568,0.03090316054294817
7,-10,0.7196778380766455,6.823666837282637e-05,4.231833462477573,,,,,,,,4.7860965836799995e-05,52032,1.446937434375286,-3.1014409326016903,-6.873614750802517,0.030726707249414176
10,-10,0.39979071162695984,0.0005817068344526243,36.15017122705834,,,,,,,,4.77731383808e-05,52160,1.5476729590445757,-3.031321909278631,-6.9791377782821655,0.030547733505954966
4,-10,0.7371685387766097,-3.6105473769783076e-05,-2.247601847642766,,,,,,,,4.7729255219200005e-05,52224,1.5123472856357694,-3.060907654464245,-7.238374464213848,0.030457923392532393
,,,,,45,127.67,1372,62251,412,22.9259978,0.049737706780433655,,,,,,
21,-10,0.8561958261351532,0.0006711500840436686,41.89385939608984,,,,,,,,4.7597728e-05,52416,1.451416694559157,-3.100261278450489,-7.063343547284603,0.030190151825081557
24,-10,0.8459417284748753,0.0005226673790958558,32.715319259746906,,,,,,,,4.74663841792e-05,52608,1.535897759720683,-3.0421746857464314,-7.181682765483856,0.029933993762824684
2,-10,0.5588930704193928,-8.829337257446079e-05,-5.533963712849479,,,,,,,,4.74226436608e-05,52672,1.6670687422156334,-3.0508026592433453,-6.9547054171562195,0.029845413810107857
21,-10,0.5617755270810975,0.0007467796600785896,46.93435485627928,,,,,,,,4.7291544371199985e-05,52864,1.5731701580807567,-3.026658747345209,-6.981970280408859,0.029586288408609107
,,,,,45,128.55,1387,62849,416,23.391169329999993,0.049729276448488235,,,,,,
2,-10,0.6938909946845883,-3.1145341701794444e-05,-1.9610975855951889,,,,,,,,4.724788536320001e-05,52928,1.4135751398280263,-2.9660499691963196,-6.8476186245679855,0.029500486591132358
8,-10,0.3599493028535824,0.0005066276278356479,31.939832169270588,,,,,,,,4.716062848000001e-05,53056,1.6629999615252018,-2.956968607380986,-7.044153854250908,0.02933512392337434
21,-10,0.49971002874361853,0.0007160418504008376,45.27747432639616,,,,,,,,4.70298959872e-05,53248,1.607128887437284,-3.0033442974090576,-7.015658229589462,0.02908466666121967
3,-10,0.6709236970069317,-7.424102825137751e-05,-4.701461596074983,,,,,,,,4.6986359244800005e-05,53312,1.6857772218063474,-2.9954510666429996,-6.870660178363323,0.029001274262554944
,,,,,45,128.8,1400,63327,420,23.258330079999997,0.04972832649946213,,,,,,
7,-10,0.8404895094123618,0.0001581317133919577,10.029503921884917,,,,,,,,4.689934689279999e-05,53440,1.597852787002921,-3.0011106617748737,-6.866936780512333,0.028838180645834655
2,-10,0.5384171090682983,-0.00011760122721327225,-7.468265934178854,,,,,,,,4.685587128320001e-05,53504,1.5936430422589183,-3.0149086713790894,-6.99080403149128,0.028756729909218848
12,-10,0.3786798788838249,0.0006171014953523748,39.263082641794846,,,,,,,,4.6768981196800015e-05,53632,1.548059044405818,-3.0133980326354504,-7.1362219005823135,0.028588180954102427
3,-10,0.8070087663048124,-6.602916325678281e-06,-0.4208434749334309,,,,,,,,4.672556672e-05,53696,1.4451719727367163,-2.9432709515094757,-6.61952817440033,0.028505519992904738
,,,,,45,127.82,1411,63736,424,22.59662373,0.049722690135240555,,,,,,
6,-10,0.3306131034867335,0.0005394254530598656,34.42019873429697,,,,,,,,4.66387988992e-05,53824,1.5014719748869538,-2.972921259701252,-7.196570083498955,0.028349521016934887
21,-3,0.6757107769215731,0.0004290311503028253,27.457564588230518,,,,,,,,4.65521125888e-05,53952,1.528660231269896,-3.0100984908640385,-6.88116866722703,0.028184481314383447
3,-10,0.5790109228790763,-3.2299143875365245e-05,-2.069922934396657,,,,,,,,4.6465507788800005e-05,54080,1.4486716073006392,-2.9704710990190506,-6.475909605622292,0.02802650074590929
14,-10,0.4732835402265868,0.0008465443629546341,54.39640113037592,,,,,,,,4.63357534208e-05,54272,1.4124572994187474,-2.968206539750099,-6.616179071366787,0.02779222358367406
,,,,,45,128.0,1425,64257,428,22.468603890000004,0.04971644654870033,,,,,,
24,-10,0.5682447359601751,0.0008922494771464678,57.520647043201336,,,,,,,,4.620618245119999e-05,54464,1.6037361938506365,-2.937714682891965,-6.838082700967789,0.0275649668474216
10,-10,0.7174036093091912,0.00023396402649313066,15.108694938846899,,,,,,,,4.611990369279999e-05,54592,1.6895558722317219,-2.9600964970886707,-7.347685746848583,0.02741345317917876
20,-10,1.0513613351511315,0.0002232551390871923,14.460012103538357,,,,,,,,4.59906383872e-05,54784,1.5778546929359436,-2.9704156443476677,-6.862172476947308,0.027180929813766852
2,-10,0.5882347417642355,-8.933206838696038e-05,-5.793631295236315,,,,,,,,4.59475907072e-05,54848,1.5808965265750885,-2.8921539690345526,-6.802004300057888,0.02710578087135218
,,,,,45,129.28,1440,64855,432,22.405301499999997,0.049713391810655594,,,,,,
18,-10,0.37753669184586186,0.0012330255244820895,80.2095433930844,,,,,,,,4.581856993279999e-05,55040,1.6678010933101177,-2.8545574601739645,-6.724871389567852,0.026885913976002485
7,-10,0.9960725737002611,8.171488282860209e-05,5.325440628822827,,,,,,,,4.57326579712e-05,55168,1.5371196139603853,-2.945329152047634,-6.982314117252827,0.026737581240013242
9,-10,0.27294884521849355,0.0006264128902800624,40.892859890372755,,,,,,,,4.5646827519999996e-05,55296,1.5860817907378078,-2.965453714132309,-7.053095951676369,0.026584297564113513
9,-10,0.6190153770369716,0.0002862653713244312,18.724331672959718,,,,,,,,4.5561078579200004e-05,55424,1.4478703886270523,-2.976549781858921,-6.695693954825401,0.02643526715110056
,,,,,44,130.59,1454,65409,436,23.556930589999993,0.049708686769008636,,,,,,
6,-10,0.6725834901491647,0.00018756003722799312,12.294185320220492,,,,,,,,4.547541114880001e-05,55552,1.5055555030703545,-2.8367131985723972,-6.386769279837608,0.026292353722965345
12,-10,0.9327433901705152,0.00016983867806228255,11.160269374150648,,,,,,,,4.538982522880001e-05,55680,1.4991039130836725,-2.7865128591656685,-6.690651707351208,0.026152502337936312
9,-10,0.4968385879965428,0.0005155940549713299,33.925573223058535,,,,,,,,4.5304320819200014e-05,55808,1.5445748260244727,-2.7225758265703917,-6.687635168433189,0.02601429366040975
18,-10,0.5144083447521571,0.0008071194065752563,53.25777404286829,,,,,,,,4.5176217036800006e-05,56000,1.6345019759610295,-2.843690177425742,-6.863419875502586,0.02580375346587971
,,,,,44,131.64,1469,65985,440,23.848395510000003,0.0497124083340168,,,,,,
4,-10,0.7188546359662217,-5.600722334505376e-05,-3.7011813475345328,,,,,,,,4.513355653120001e-05,56064,1.6215376993641257,-2.8535974584519863,-6.847081243991852,0.025732152746059
8,-10,0.3348901022323692,0.0005808007055513902,38.435648291274354,,,,,,,,4.5048296652799994e-05,56192,1.451869772747159,-2.7823868431150913,-6.39756216853857,0.02559165845741518
11,-10,0.3660206190130654,0.0005377049148265299,35.652524377573066,,,,,,,,4.4963118284799994e-05,56320,1.5787486201152205,-2.757582124322653,-6.813286256045103,0.02544918141211383
3,-10,0.7890788538713481,-1.5462645047193013e-05,-1.027106197259796,,,,,,,,4.49205596672e-05,56384,1.6810098038986325,-2.7833795696496964,-6.861730605363846,0.025378888356499374
,,,,,44,131.09,1480,66425,444,23.571878620000003,0.04970872774720192,,,,,,
8,-10,0.4123177274962598,0.0005523463442206102,36.73379362239169,,,,,,,,4.48355035648e-05,56512,1.4530340218916535,-2.744501233100891,-6.699156481772661,0.02523995898081921
8,-10,0.4194733864826656,0.00047008609354655916,31.319485982539504,,,,,,,,4.475052897279999e-05,56640,1.473876852542162,-2.7998615875840187,-6.665789991617203,0.025099309597862884
7,-10,0.6953133637188555,0.00014387671318704965,9.604777742227874,,,,,,,,4.466563589119999e-05,56768,1.5085150375962257,-2.63185759447515,-6.663818292319775,0.024962717841845006
9,-10,0.5850037938226998,0.00040207011106919174,26.89688215008465,,,,,,,,4.4580824320000005e-05,56896,1.6275880839675665,-2.767697401344776,-6.835776515305042,0.0248275363992434
,,,,,44,129.88,1494,66896,448,23.005395659999998,0.04970422759652138,,,,,,
12,-10,0.72478670146459,0.0002013342647846092,13.491409083216663,,,,,,,,4.44960942592e-05,57024,1.3515439992770553,-2.698699686676264,-6.741517320275307,0.024690283287782222
12,-10,0.45100873206750375,0.0004623700434023071,31.047223674378117,,,,,,,,4.4411445708800006e-05,57152,1.5482521979138255,-2.6625095438212156,-6.701702989637852,0.02455854316940531
7,-10,0.9492927856581267,4.363058980053699e-05,2.9351170370617243,,,,,,,,4.432687866880001e-05,57280,1.5143009210005403,-2.554398223757744,-6.737656533718109,0.0244258523453027
12,-10,0.5668316409825578,0.00042117329175627154,28.390028077414996,,,,,,,,4.424239313920001e-05,57408,1.660712156444788,-2.6576903630048037,-6.528704930096865,0.02430056597222574
,,,,,44,129.42,1507,67407,452,22.80322734,0.04970220848917961,,,,,,
9,-10,0.6202579641897179,0.00036298625768328875,24.51572885767164,,,,,,,,4.415798912e-05,57536,1.6064716149121523,-2.632855497300625,-6.5083006620407104,0.024175276834284887
10,-10,0.5142334601961517,0.0004691261522230698,31.742482837869574,,,,,,,,4.40736666112e-05,57664,1.5563255483284593,-2.6132141798734665,-6.596092976629734,0.02404589473735541
18,-3,0.8930760225325239,0.00024055261609057197,16.316924502039587,,,,,,,,4.39894256128e-05,57792,1.531610774807632,-2.5729172248393297,-6.769209798425436,0.023916288395412266
9,-10,0.5825757418643395,0.0005792336334779003,39.35197459122159,,,,,,,,4.39052661248e-05,57920,1.5932883778586984,-2.6152104940265417,-6.622345924377441,0.02379174518864602
,,,,,44,128.95,1521,67938,456,22.695225530000002,0.049706798046827316,,,,,,
9,-10,0.5134358480212572,0.0004844482815085484,32.97009669462728,,,,,,,,4.38211881472e-05,58048,1.5275073666125536,-2.5815159492194653,-6.824065744876862,0.023661317070946097
7,-10,0.4222640056764933,0.00045565239271246413,31.06410187317224,,,,,,,,4.373719168e-05,58176,1.6485009575262666,-2.6111249309033155,-6.679435178637505,0.02353571544517763
3,-10,0.8255881489556736,-2.5572435646892285e-06,-0.17461626232767458,,,,,,,,4.36952240128e-05,58240,1.4414799306541681,-2.638206919655204,-6.47515244781971,0.02347400368307717
7,-10,0.7448056088619188,0.00036929288361944244,25.257417482268146,,,,,,,,4.36113498112e-05,58368,1.4772821245715022,-2.572131970897317,-6.364242944866419,0.023352495656581596
,,,,,44,128.41,1533,68394,460,22.63034715,0.049703095108270645,,,,,,
11,-10,0.641244390327561,0.0004899193330203896,33.56143398922877,,,,,,,,4.352755711999999e-05,58496,1.4283540984615684,-2.7272521387785673,-6.658347811549902,0.023228662263136357
7,-10,0.47642272747190323,0.0003297521696281602,22.627264127714724,,,,,,,,4.34438459392e-05,58624,1.4651943361386657,-2.602720580995083,-6.619118668138981,0.023105996224330738
2,-10,0.6293271903894584,-0.00010623521914751807,-7.297934614557901,,,,,,,,4.34020209152e-05,58688,1.4666634360328317,-2.5847580544650555,-6.454783000051975,0.023045992566039786
9,-10,0.7346988417793838,0.00025846249109387487,17.78945633700922,,,,,,,,4.331843200000001e-05,58816,1.5145552782341838,-2.599329736083746,-6.552121885120869,0.02292150040739216
,,,,,44,127.59,1545,68828,464,22.480156000000008,0.049696020781993866,,,,,,
6,-10,0.4004370571724971,0.00040896080610953805,28.18966836513046,,,,,,,,4.323492459519999e-05,58944,1.6463388577103615,-2.605808163061738,-6.471072718501091,0.0228057787171565
2,-10,0.6921854744679592,-8.906278545381007e-05,-6.14755876594924,,,,,,,,4.319320145920001e-05,59008,1.507676829583943,-2.6210340782999992,-6.461016342043877,0.022746171249309555
7,-10,0.3636226726585097,0.0004925095244582847,34.04275084008109,,,,,,,,4.3109816320000003e-05,59136,1.5520397396758199,-2.6296585090458393,-6.501534625887871,0.02262640037224628
3,-10,0.6453524889788689,-7.401526220983001e-05,-5.122744328066754,,,,,,,,4.30681543168e-05,59200,1.4119752068072557,-2.673830818384886,-6.923454247415066,0.022565640014363453
,,,,,44,126.9,1556,69212,468,22.22421353,0.049692314118146896,,,,,,
8,-10,0.4278045712988332,0.0004166038033609819,28.876059422359738,,,,,,,,4.2984891443200006e-05,59328,1.444633706472814,-2.67123756185174,-6.525177013128996,0.02244744767085649
27,-3,0.47256727861990294,0.0007811061050946516,54.290779834603754,,,,,,,,4.28601499648e-05,59520,1.6180151775479317,-2.622125344350934,-6.390751093626022,0.022274634189670905
8,-10,0.46647915165254944,0.000501716344625006,34.94404168678704,,,,,,,,4.2777090867199995e-05,59648,1.6266829008236527,-2.6340508740395308,-6.836460791528225,0.022161450004205108
23,-10,0.5732298782765584,0.0007345552139569922,51.29031781454698,,,,,,,,4.2652655052800005e-05,59840,1.5068633062765002,-2.577606674283743,-6.699345983564854,0.02198433890589513
,,,,,44,126.98,1572,69825,472,22.505973759999996,0.0496864952147007,,,,,,
7,-10,0.5110653013570264,0.0003389778904033576,23.716588102070915,,,,,,,,4.256979973119999e-05,59968,1.6074060434475541,-2.6286789271980524,-6.668630424886942,0.021867841453058645
3,-10,0.732082601574211,-8.319246980697345e-05,-5.827549317508683,,,,,,,,4.252840263680001e-05,60032,1.5531022129580379,-2.5951079186052084,-6.653318054974079,0.021812249498907477
10,-10,0.25872579964431397,0.0006078033242003252,42.63436417603181,,,,,,,,4.244566958080001e-05,60160,1.5435461178421974,-2.642663164064288,-5.9852450378239155,0.021698860364267603
12,-10,0.5000056083448303,0.0007311525703089334,51.41245528641327,,,,,,,,4.23630180352e-05,60288,1.5377958426252007,-2.593718558549881,-6.709768388420343,0.021588476694887504
,,,,,44,127.07,1584,70317,476,22.540289070000004,0.04968041554093361,,,,,,
5,-10,0.4153972877245426,0.00037350395913599585,26.298787266724602,,,,,,,,4.228044800000001e-05,60416,1.4497284675017,-2.6138866506516933,-6.507597550749779,0.021478238370036706
11,-10,0.635826246226159,0.00036637641386123404,25.84785599791006,,,,,,,,4.21979594752e-05,60544,1.6510757394134998,-2.594935115426779,-6.767653651535511,0.02136940640048124
10,-10,1.070873782938936,8.916053728437282e-06,0.6300975169886627,,,,,,,,4.211555246079999e-05,60672,1.4752136003226042,-2.6938355080783367,-5.969464305788279,0.021261938381940126
7,-10,0.2435250449147664,0.0005079915489062533,35.95818178932914,,,,,,,,4.20332269568e-05,60800,1.6027974225580692,-2.7056498527526855,-6.992619268596172,0.021156963222892955
,,,,,44,127.55,1598,70785,480,23.19643173,0.0496748611330986,,,,,,
7,-10,0.8315443541347609,0.00011170853522209049,7.922816152091546,,,,,,,,4.19509829632e-05,60928,1.47040974535048,-2.719663232564926,-6.452597975730896,0.021048574621090665
19,-10,0.6518785656275119,0.0005103111853242275,36.2856768324792,,,,,,,,4.1827769804799994e-05,61120,1.5908982492983341,-2.7379966005682945,-6.092643521726131,0.020891972380923107
10,-10,0.7439144147899517,0.00022693744889867596,16.170881796172953,,,,,,,,4.1745729587199995e-05,61248,1.5011944686993957,-2.627805082127452,-6.411757797002792,0.020788832887774333
11,-10,0.4243410345996698,0.0006003761856661008,42.85305100428928,,,,,,,,4.166377088e-05,61376,1.404427689500153,-2.660691762343049,-6.3564126044511795,0.020686864183517173
,,,,,44,126.88,1612,71377,484,22.610544499999996,0.04967676103115082,,,,,,
27,-10,0.6928479564458631,0.00042501365904672953,30.430552974086787,,,,,,,,4.15409856512e-05,61568,1.699261992238462,-2.648338358849287,-6.544976867735386,0.020531909947749227
8,-10,0.727422562874366,0.0003385739044535834,24.27473322760857,,,,,,,,4.1459230719999994e-05,61696,1.5745526487007737,-2.660073921084404,-6.1459379978477955,0.020432841265574098
6,-10,0.2441707984168318,0.00039688690260914074,28.500051589459787,,,,,,,,4.137755729920001e-05,61824,1.3813083907589316,-2.6032294388860464,-6.119351029396057,0.02033383966772817
5,-10,0.7320730942414235,0.0001130333932975267,8.133656914903426,,,,,,,,4.1295965388800005e-05,61952,1.5794727420434356,-2.544290328398347,-6.436280086636543,0.020232052687788382
,,,,,44,128.21,1627,71958,488,23.21979088,0.04967249184846878,,,,,,
6,-10,0.9242616090856763,4.543398665746838e-05,3.2743819844170883,,,,,,,,4.121445498880001e-05,62080,1.5775616709142923,-2.5182448364794254,-6.757248647511005,0.020131481549469754
11,-10,0.5007793506922669,0.000498521458899149,36.00222271877874,,,,,,,,4.113302609920001e-05,62208,1.5712679391726851,-2.6479440182447433,-6.06527129933238,0.020029764040373266
2,-10,0.8141413987052336,-6.550339875364641e-05,-4.735371702698606,,,,,,,,4.1092342220799996e-05,62272,1.5856073889881372,-2.619741268455982,-6.123165979981422,0.019983295787824318
10,-10,0.6996637479707455,0.0003459084021424539,25.041692864700806,,,,,,,,4.10110355968e-05,62400,1.5508609060198069,-2.651127589866519,-6.089190497994423,0.01988691362203099
,,,,,44,127.92,1639,72394,492,23.282916580000002,0.049670085310935974,,,,,,
12,-10,0.603671937990811,0.00040284855002401855,29.21779963614202,,,,,,,,4.0929810483200004e-05,62528,1.5148262856528163,-2.625109927728772,-6.101231686770916,0.019789610640145838
8,-10,0.7005490347218648,0.0002590004041481373,18.818969365403657,,,,,,,,4.0848666880000006e-05,62656,1.612288280390203,-2.56429985165596,-6.064651519060135,0.019694517803145573
11,-10,0.778699353932974,0.00016888090516746165,12.289294588131018,,,,,,,,4.0767604787200014e-05,62784,1.6277546929195523,-2.559493975713849,-6.38695901632309,0.019601042557042092
8,-10,0.5512682346795424,0.00028165497548694556,20.531802748071872,,,,,,,,4.068662420479999e-05,62912,1.4016193151474,-2.5548629574477673,-6.432521335780621,0.019505053147440776
,,,,,44,129.13,1653,72897,496,23.791235269999998,0.04967084899544716,,,,,,
33,-10,0.6418539730919314,0.0006466098267412449,47.30144865560229,,,,,,,,4.05249075712e-05,63168,1.4953544307500124,-2.527824703603983,-6.457373954355717,0.019314405682962388
11,-10,0.4121899874775108,0.0004024875032199329,29.4946867234599,,,,,,,,4.044417152e-05,63296,1.4435710273683071,-2.514970377087593,-6.1487441174685955,0.01922123579424806
10,-10,0.4013596320781519,0.0005509374054557463,40.45037524596635,,,,,,,,4.03635169792e-05,63424,1.4122825004160404,-2.5133140441030264,-6.675778519362211,0.019127547333482653
6,-10,0.578135608114613,0.00022289195015540769,16.39258847417946,,,,,,,,4.0282943948799996e-05,63552,1.4731258489191532,-2.5091149527579546,-5.835834417492151,0.019037359597859904
,,,,,44,128.08,1669,73545,500,23.84955227,0.049666643142700195,,,,,,
25,-3,0.769418467011617,0.00047243586189962464,34.832223661997425,,,,,,,,4.016223723519999e-05,63744,1.5886635854840279,-2.6283342838287354,-6.285182449966669,0.018899035960203037
3,-10,0.7695408871279477,-3.4963068347370044e-05,-2.5818128190431935,,,,,,,,4.01220424192e-05,63808,1.6455583302304149,-2.5411938410252333,-6.406574174761772,0.018852970679290593
6,-10,0.40248041161876436,0.000380869573990911,28.15768760514805,,,,,,,,4.0041713920000006e-05,63936,1.4730675537139177,-2.5445828270167112,-6.048686787486076,0.018759916274575517
10,-10,0.4000511098936735,0.0005216332532569672,38.632158736211,,,,,,,,3.99614669312e-05,64064,1.4096724800765514,-2.4948163479566574,-6.074680835008621,0.018674611201277003
,,,,,44,127.38,1683,74060,504,23.378220229999997,0.04966241493821144,,,,,,
27,-10,0.312610012724276,0.0007750586121540077,57.546551835210764,,,,,,,,3.984124928e-05,64256,1.467266890220344,-2.453152298927307,-6.265710081905127,0.018540538294473663
7,-10,0.7439786930551732,0.00020542663903272166,15.280044264531902,,,,,,,,3.9761206067200014e-05,64384,1.486831177957356,-2.601423092186451,-6.067633122205734,0.01845228354795836
2,-10,0.7413325499765939,-7.101813339065406e-05,-5.288720393602008,,,,,,,,3.97212150272e-05,64448,1.6345683578401804,-2.594588167965412,-6.172710224986076,0.018408524891128764
8,-10,0.47216085931074553,0.00042457870847240336,31.665929235288786,,,,,,,,3.9641294080000005e-05,64576,1.4268424361944199,-2.617057802155614,-5.961192041635513,0.018322579737287015
,,,,,43,128.03,1696,74582,508,23.637801359999997,0.04966031387448311,,,,,,
25,-10,0.49792312759563184,0.0006569210553150749,49.107476569023106,,,,,,,,3.9521565491200005e-05,64768,1.5104603571817279,-2.506587751209736,-6.09528025239706,0.018194740288890898
8,-10,0.8038864443201565,9.94808084321466e-05,7.450018262675027,,,,,,,,3.944184832e-05,64896,1.530117661692202,-2.590196056291461,-6.424604807049036,0.018107784853782505
6,-10,0.6580497401432501,0.00016250830670065802,12.18991059392306,,,,,,,,3.9362212659199996e-05,65024,1.518339634872973,-2.5614120066165924,-5.957933019846678,0.0180208274978213
2,-10,0.7385177170022255,-5.744226405282716e-05,-4.31494799112027,,,,,,,,3.93224253952e-05,65088,1.6164599973708391,-2.4046142380684614,-6.242957293987274,0.017979759722948074
,,,,,43,128.67,1710,75118,512,23.491225989999997,0.049659617245197296,,,,,,
8,-10,0.4029669233781238,0.0004993415556456299,37.55497905855218,,,,,,,,3.924291200000001e-05,65216,1.5703966300934553,-2.521185666322708,-6.033095244318247,0.017894221149617806
9,-10,0.86585776285698,0.00016572034526192732,12.489182379974629,,,,,,,,3.916348011520001e-05,65344,1.3989513460546732,-2.517391461879015,-6.049376782029867,0.0178088458487764
7,-10,0.5686302743786794,0.00030349694226890526,22.905824723861087,,,,,,,,3.908412974079999e-05,65472,1.6580013502389193,-2.510248586535454,-5.774054307490587,0.01772497085039504
9,-10,0.7742571888526449,0.0001748571144663328,13.216924711166698,,,,,,,,3.90048608768e-05,65600,1.5070859007537365,-2.5302707999944687,-6.261463388800621,0.01764194871066138
,,,,,43,127.38,1723,75587,516,23.192799410000003,0.04965337738394737,,,,,,
8,-10,0.8135129489153189,0.00010100230150947276,7.647187254186711,,,,,,,,3.89256735232e-05,65728,1.776150580495596,-2.488284930586815,-6.538570150732994,0.017557963117724285
11,-10,0.7235508842073242,0.0002328855601784485,17.66716436625746,,,,,,,,3.8846567680000006e-05,65856,1.529298103414476,-2.417489219456911,-6.335343465209007,0.01747378081199713
5,-10,0.6741592695260942,0.00018034535608756812,13.703000846245601,,,,,,,,3.8767543347200007e-05,65984,1.4385829148814082,-2.501761954277754,-6.221366565674543,0.01738927495898679
9,-10,0.5215308075184809,0.00030517754174816923,23.223095394410436,,,,,,,,3.868860052480001e-05,66112,1.5033425791189075,-2.5268559474498034,-6.236830055713654,0.0173089710297063
,,,,,43,127.7,1737,76097,520,23.10965642,0.04964176192879677,,,,,,
12,-10,0.3996435809320337,0.0005881734891304075,44.846464025726185,,,,,,,,3.8609739212799997e-05,66240,1.4958320520818233,-2.5155894439667463,-6.008028462529182,0.017231721663847566
26,-10,0.5976338855998001,0.0005349667798341923,40.88055641458948,,,,,,,,3.8491600076800006e-05,66432,1.3705209828913212,-2.5524780582636595,-5.940260868519545,0.01711164487642236
7,-10,0.525537901695698,0.00023310695713240948,17.843172033700284,,,,,,,,3.841294254080001e-05,66560,1.4948131460696459,-2.4279210660606623,-6.13195214420557,0.017036288394592702
3,-10,0.6189524408935096,-3.519546826899902e-05,-2.6972047107947397,,,,,,,,3.837364433919999e-05,66624,1.4110610513016582,-2.412745028734207,-5.783697962760925,0.016998223261907697
,,,,,43,128.99,1751,76635,524,23.704351510000006,0.04963645339012146,,,,,,
10,-10,0.4023432103598352,0.0004487640531267931,34.43860220100323,,,,,,,,3.82951090688e-05,66752,1.6079768789932132,-2.3916708175092936,-6.043166369199753,0.016921582020586357
10,-10,0.9717520751526136,-3.2572641673036855e-05,-2.503696102197978,,,,,,,,3.82166553088e-05,66880,1.5114199183881283,-2.3715844955295324,-6.048521693795919,0.016845704143634066
23,-10,0.4892146709173463,0.0008549150816356908,65.88745042658105,,,,,,,,3.809912750079999e-05,67072,1.5691877538338304,-2.463308246806264,-5.372606880962849,0.016734515520511195
8,-10,0.2702403744529761,0.0005226324811976391,40.339910693720974,,,,,,,,3.802087751679999e-05,67200,1.564613377675414,-2.415311800315976,-6.030896078795195,0.01666088102501817
,,,,,43,129.29,1766,77186,528,23.943931760000005,0.04963251203298569,,,,,,
7,-10,0.7833012470142185,0.00011608231860354652,8.976645697612252,,,,,,,,3.79427090432e-05,67328,1.4336465755477548,-2.404616741463542,-5.840782962739468,0.01658217763178982
21,-10,0.7143681435634408,0.0006962450858944398,53.980577754481814,,,,,,,,3.78256091648e-05,67520,1.5850139055401087,-2.459539480507374,-5.501979306340218,0.0164747117087245
1,-10,0.7518198560434225,-0.00011065005374660236,-8.585448320252624,,,,,,,,3.7786616627200005e-05,67584,1.4489816511049867,-2.3527566492557526,-5.933848477900028,0.016438841732451692
